id,url,lb_type_bien,ville,price,pieces,surface,date_annonce,dependance,annexe,classe_energie,gaz_effet_serre
1263760635,https://www.paruvendu.fr/immobilier/prestige/duplex-triplex/paris-16-metro-exelmans-duplex/1263760635A1KIVHDU000,Duplex/triplex,Paris 16,2149000,7,151,02/09/2022,Terrasse,Parking,E,E
1263760633,https://www.paruvendu.fr/immobilier/vente/maison/maison/1263760633A1KIVHMN000,Maison,Bazainville (78550),410000,5,127,02/09/2022,NC,Parking,D,B
1263760628,https://www.paruvendu.fr/immobilier/vente/appartement/appartement/1263760628A1KIVHAP000,Appartement,Villabé (91100),190000,3,63,02/09/2022,Balcon,Parking,D,B
1263760501,https://www.paruvendu.fr/immobilier/prestige/maison/maison-familiale/1263760501A1KIVHMN000,Maison,Égreville (77620),690000,10,325,02/09/2022,Terrasse,Parking,C,E
1263760337,https://www.paruvendu.fr/immobilier/vente/maison/magnifique-maison-traditionnelle-sur-s-sol/1263760337A1KIVHMN000,Maison,Houdan (78550),283500,6,139,02/09/2022,Terrasse,NC,F,G
1263760280,https://www.paruvendu.fr/immobilier/vente/maison/situee-dand-les-hauteurs-de-mouroux-superbe-pavillon-de-120/1263760280A1KIVHMN000,Maison,Coulommiers (77120),419000,4,120,03/09/2022,NC,Parking,C,C
1263760281,https://www.paruvendu.fr/immobilier/vente/maison/maison-individuelle-5-pieces/1263760281A1KIVHMN000,Maison,Germigny-l'Évêque (77910),365000,5,110,02/09/2022,Terrasse,Parking,NC,NC
1263760132,https://www.paruvendu.fr/immobilier/vente/maison/maison-familiale-comportant-5-chambres-edifiee-en-2002-avec/1263760132A1KIVHMN000,Maison,Paris 17,419000,7,194,02/09/2022,Terrasse,Parking,C,C
1263760116,https://www.paruvendu.fr/immobilier/vente/maison/exclusivite-quartier-de-l-avenir-superbe-maison-de-180m2/1263760116A1KIVHMN000,Maison,Morangis (91420),599900,9,180,02/09/2022,Terrasse,NC,C,D
1261865330,https://www.paruvendu.fr/immobilier/vente/maison/grande-maison-de-village-a-renover-avec-porche-jardin-clos/1261865330A1KIVHMN000,Maison,Villeneuve-sur-Bellot (77510),103500,4,122,02/09/2022,NC,Parking,NC,NC
1263759827,https://www.paruvendu.fr/immobilier/vente/appartement/appartement/1263759827A1KIVHAP000,Appartement,Asnières-sur-Seine (92600),420000,3,71,02/09/2022,Balcon,Parking,B,C
1263759747,https://www.paruvendu.fr/immobilier/vente/maison/maison/1263759747A1KIVHMN000,Maison,Cheptainville (91630),308000,5,93,02/09/2022,NC,Cave,C,C
1263759712,https://www.paruvendu.fr/immobilier/vente/appartement/3-pieces/1263759712A1KIVHAP000,Appartement,Nanterre (92000),375000,3,60,02/09/2022,NC,NC,A,C
1263759562,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-2-pieces/1263759562A1KIVHAP000,Appartement,Paris 20,319000,2,29,02/09/2022,NC,Cave,E,E
1263759278,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-3-pieces-de-61-m2-avec-cave-et-parking/1263759278A1KIVHAP000,Appartement,Clichy (92110),405000,3,61,02/09/2022,NC,Parking,E,B
1263759268,https://www.paruvendu.fr/immobilier/vente/maison/maison-5-pieces-124m2-avec-garage-a-5-min-de-longueville/1263759268A1KIVHMN000,Maison,Longueville (77650),215000,5,124,02/09/2022,NC,NC,NC,NC
1263759248,https://www.paruvendu.fr/immobilier/vente/maison/belle-maison-traditionnelle/1263759248A1KIVHMN000,Maison,Houdan (78550),235000,5,125,02/09/2022,NC,NC,C,A
1263759239,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-33-m2-2-pieces/1263759239A1KIVHAP000,Appartement,Esbly (77450),169000,2,33,02/09/2022,NC,NC,F,D
1263759236,https://www.paruvendu.fr/immobilier/vente/maison/2002-belles-prestations-beau-terrain-au-calme/1263759236A1KIVHMN000,Maison,Le Pin (77181),450000,5,100,02/09/2022,Terrasse,Parking,D,B
1263759232,https://www.paruvendu.fr/immobilier/vente/maison/maison-dans-un-environnement-nature-proche-des-commodites/1263759232A1KIVHMN000,Maison,Septeuil (78790),349000,6,125,02/09/2022,NC,NC,E,E
1263759214,https://www.paruvendu.fr/immobilier/vente/appartement/au-coeur-du-quartier-montparnasse-2-pieces-traversant/1263759214A1KIVHAP000,Appartement,Paris 14,499000,2,37,02/09/2022,NC,NC,D,D
1263759207,https://www.paruvendu.fr/immobilier/vente/maison/maison-individuelle-8-pieces-proche-ecoles-rer-c-a-7min/1263759207A1KIVHMN000,Maison,Le Plessis-Pâté (91220),470000,8,168,03/09/2022,NC,Parking,D,D
1262997251,https://www.paruvendu.fr/immobilier/vente/maison/maison-d-habitation-type-f6/1262997251A1KIVHMN000,Maison,Bazoches-lès-Bray (77118),257000,6,129,02/09/2022,Terrasse,Parking,D,A
1262612036,https://www.paruvendu.fr/immobilier/vente/maison/maison-spacieuse-endroit-calme/1262612036A1KIVHMN000,Maison,Stains (93240),561800,7,180,02/09/2022,Terrasse,NC,C,D
1263694452,https://www.paruvendu.fr/immobilier/vente/maison/maison-8-pieces-170m2-sur-1530m2-de-terrain/1263694452A1KIVHMN000,Maison,Coulommiers (77120),383000,8,170,03/09/2022,Terrasse,Parking,C,A
1263629873,https://www.paruvendu.fr/immobilier/vente/appartement-idealement-situe-au-centre-ville-de-toury/particulier/1263629873A1KIVHAP000,Appartement,Angerville (91670),60000,2,33,02/09/2022,NC,NC,A,A
1263758800,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-t3-coulommiers-77120/1263758800A1KIVHAP000,Appartement,Coulommiers (77120),144500,3,64,02/09/2022,Balcon,Parking,D,C
1263758799,https://www.paruvendu.fr/immobilier/vente/appartement/morangis-91420-appartement-t3/1263758799A1KIVHAP000,Appartement,Morangis (91420),225000,3,60,02/09/2022,NC,Parking,D,B
1263758458,https://www.paruvendu.fr/immobilier/vente/maison/maison-avec-jardin/1263758458A1KIVHMN000,Maison,Jambville (78440),240000,5,89,02/09/2022,NC,NC,NC,NC
1263758002,https://www.paruvendu.fr/immobilier/prestige/appartement-6-pieces-123-m2-carrez/particulier/1263758002A1KIVHAP000,Appartement,Bougival (78380),680000,6,141,02/09/2022,NC,NC,D,D
1263757973,https://www.paruvendu.fr/immobilier/vente/maison/maison-7-pieces/1263757973A1KIVHMN000,Maison,Savigny-sur-Orge (91600),392000,7,124,02/09/2022,Balcon,Parking,B,C
1263280418,https://www.paruvendu.fr/immobilier/prestige/maison/maison-le-chesnay-3-piece-s-76-m2/1263280418A1KIVHMN000,Maison,Le Chesnay (78150),658000,3,76,02/09/2022,NC,NC,G,G
1261128863,https://www.paruvendu.fr/immobilier/vente/maison/maison-de-ville-avec-jardin-clos-toutes-commodites-a-pied/1261128863A1KIVHMN000,Maison,Villeneuve-sur-Bellot (77510),129000,3,59,02/09/2022,NC,NC,D,D
1263755121,https://www.paruvendu.fr/immobilier/vente/maison-a-romainville/particulier/1263755121A1KIVHMN000,Maison,Romainville (93230),340000,3,36,02/09/2022,NC,NC,A,C
1263757514,https://www.paruvendu.fr/immobilier/vente/loft-atypique/particulier/1263757514A1KIVHLF000,Loft,Neauphle-le-Château (78640),236000,3,60,02/09/2022,NC,NC,F,C
1263757218,https://www.paruvendu.fr/immobilier/vente/appartement-3-pieces-60-m2/particulier/1263757218A1KIVHAP000,Appartement,Villenoy (77124),216000,3,60,02/09/2022,NC,NC,NC,NC
1263756960,https://www.paruvendu.fr/immobilier/vente/appartement-t2-ideal-investisseurs/particulier/1263756960A1KIVHAP000,Appartement,Meaux (77100),155000,2,42,02/09/2022,NC,NC,B,D
1262982466,https://www.paruvendu.fr/immobilier/vente/maison/pavillon-plain-pied-tout-confort-garage-et-jardin-clos-le/1262982466A1KIVHMN000,Maison,La Ferté-sous-Jouarre (77260),186500,3,70,02/09/2022,Terrasse,Parking,NC,NC
1263756713,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-3-pieces/1263756713A1KIVHAP000,Appartement,Athis-Mons (91200),176000,3,59,03/09/2022,NC,Cave,G,G
1263756710,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-3-pieces/1263756710A1KIVHAP000,Appartement,Villeneuve-le-Roi (94290),210000,3,60,03/09/2022,Balcon,Parking,D,E
1263755354,https://www.paruvendu.fr/immobilier/vente/maison-proche-de-paris-rer-tramway/particulier/1263755354A1KIVHMN000,Maison,Villeneuve-le-Roi (94290),445000,5,120,02/09/2022,NC,NC,E,B
1262808848,https://www.paruvendu.fr/immobilier/vente/appartement/un-bien-et-une-localisation-ideale-pour-colocation/1262808848A1KIVHAP000,Appartement,Saint-Ouen (93400),515000,6,101,02/09/2022,Balcon,Parking,B,C
1263756259,https://www.paruvendu.fr/immobilier/vente/maison/maison-coliving/1263756259A1KIVHMN000,Maison,Villepinte (93420),566500,9,176,02/09/2022,NC,NC,NC,NC
1263756258,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-a-vendre-1-piece-16-m2/1263756258A1KIVHAP000,Appartement,Paris (75116),185000,1,16,02/09/2022,NC,NC,NC,NC
1263756247,https://www.paruvendu.fr/immobilier/prestige/maison/maison-d-architecte-lecaron/1263756247A1KIVHMN000,Maison,Meudon (92190),1125000,7,165,02/09/2022,Terrasse,NC,C,D
1263756237,https://www.paruvendu.fr/immobilier/vente/appartement/emplacement-ideal/1263756237A1KIVHAP000,Appartement,Colombes (92700),291000,3,48,02/09/2022,NC,NC,D,E
1263756233,https://www.paruvendu.fr/immobilier/vente/maison/maison-70m2/1263756233A1KIVHMN000,Maison,Le Mesnil-Amelot (77990),240000,3,70,02/09/2022,NC,NC,E,B
1263756232,https://www.paruvendu.fr/immobilier/prestige/maison/villa-d-architecte-avec-piscine-chauffee/1263756232A1KIVHMN000,Maison,Marly-le-Roi (78160),1775000,9,250,03/09/2022,Terrasse,Parking,B,C
1263756208,https://www.paruvendu.fr/immobilier/vente/maison/maison-des-annees-50-remise-au-gout-du-jour/1263756208A1KIVHMN000,Maison,Saint-Loup-de-Naud (77650),210000,4,98,02/09/2022,Terrasse,Parking,NC,NC
1263756182,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-f5-92-m2-3ch-avec-de-belles-prestations-sans-vis/1263756182A1KIVHAP000,Appartement,Chilly-Mazarin (91380),228000,5,92,02/09/2022,NC,Parking,NC,NC
1262762481,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-plein-de-charme-et-entierement-renove/1262762481A1KIVHAP000,Appartement,Beaumont-sur-Oise (95260),170000,3,52,02/09/2022,NC,NC,D,B
1262611964,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-avec-balcons-et-parking-a-2-minutes-du-chateau/1262611964A1KIVHAP000,Appartement,Saint-Germain-en-Laye (78100),325000,2,52,02/09/2022,Balcon,Parking,D,B
1263756133,https://www.paruvendu.fr/immobilier/vente/maison/quartier-residentiel/1263756133A1KIVHMN000,Maison,Menucourt (95180),356300,5,96,02/09/2022,NC,NC,C,D
1263756131,https://www.paruvendu.fr/immobilier/vente/maison/belle-maison-93m2-et-9000m2-de-terrain/1263756131A1KIVHMN000,Maison,Égreville (77620),189000,5,93,02/09/2022,NC,NC,E,B
1263756010,https://www.paruvendu.fr/immobilier/prestige/appartement/paris-75002/1263756010A1KIVHAP000,Appartement,Paris 2,1500000,4,113,02/09/2022,NC,Cave,A,G
1263755889,https://www.paruvendu.fr/immobilier/vente/appartement/bel-appartement-4-pieces-sans-travaux/1263755889A1KIVHAP000,Appartement,Bondoufle (91070),239000,4,70,02/09/2022,NC,Parking,B,C
1263755887,https://www.paruvendu.fr/immobilier/vente/maison/maison-villa-5-piece-s-74-m2/1263755887A1KIVHMN000,Maison,Lizy-sur-Ourcq (77440),139000,5,74,02/09/2022,NC,NC,NC,NC
1263755884,https://www.paruvendu.fr/immobilier/vente/maison/rambouillet-tres-jolie-maison-4-chambres-quartier-de-la-cla/1263755884A1KIVHMN000,Maison,Rambouillet (78120),444000,5,126,02/09/2022,Terrasse,Parking,D,C
1263122293,https://www.paruvendu.fr/immobilier/vente/maison/maison-avec-jardin/1263122293A1KIVHMN000,Maison,La Ferté-sous-Jouarre (77260),263000,5,106,02/09/2022,NC,Parking,F,C
1261128864,https://www.paruvendu.fr/immobilier/vente/maison/maison-de-ville-avec-jardin-clos-a-15-mns-de-la-ferte-sous-j/1261128864A1KIVHMN000,Maison,La Ferté-sous-Jouarre (77260),129000,3,59,02/09/2022,NC,NC,D,D
1263761699,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-47-m2-2-pieces/1263761699A1KIVHAP000,Appartement,Gennevilliers (92230),278000,2,NC,03/09/2022,NC,NC,A,B
1263755253,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-paris-75-a-vendre-paris-13eme-arrondissement-appartem/1263755253A1KIVHAP000,Appartement,Paris 13,369900,2,40,02/09/2022,NC,Cave,E,F
1263755252,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-yvelines-78-a-vendre-neauphle-le-chateau-appartement/1263755252A1KIVHAP000,Appartement,Neauphle-le-Château (78640),245000,3,72,02/09/2022,NC,Cave,D,E
1263755230,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-paris-75-a-vendre-paris-20eme-arrondissement-appartem/1263755230A1KIVHAP000,Appartement,Paris 20,499000,4,76,02/09/2022,Balcon,Cave,E,F
1260608812,https://www.paruvendu.fr/immobilier/vente/maison/maison-annee-1950-noisy-le-sec-4-piece-s-70-m2/1260608812A1KIVHMN000,Maison,Noisy-le-Sec (93130),385000,4,70,02/09/2022,Terrasse,Parking,E,E
1261661858,https://www.paruvendu.fr/immobilier/prestige/maison/corp-ferme-de-1910-noisy-le-sec-11-piece-s-297-m2/1261661858A1KIVHMN000,Maison,Noisy-le-Sec (93130),1600000,11,297,02/09/2022,Terrasse,Parking,D,D
1262339964,https://www.paruvendu.fr/immobilier/prestige/maison/maison-noisy-le-sec-8-piece-s-120-m2-secteur-haut-goulet/1262339964A1KIVHMN000,Maison,Noisy-le-Sec (93130),1130000,8,120,02/09/2022,Terrasse,NC,E,E
1262648341,https://www.paruvendu.fr/immobilier/prestige/appartement/appartement-recent-paris-19-3-piece-s-96-m2/1262648341A1KIVHAP000,Appartement,Paris 19,674000,3,96,02/09/2022,NC,Parking,D,B
1260608807,https://www.paruvendu.fr/immobilier/vente/maison/maison-noisy-le-sec-6-piece-s-116-m2/1260608807A1KIVHMN000,Maison,Noisy-le-Sec (93130),430000,6,116,02/09/2022,Terrasse,Parking,D,D
1261831169,https://www.paruvendu.fr/immobilier/vente/maison/maison-recente-romainville-5-piece-s-85-m2/1261831169A1KIVHMN000,Maison,Romainville (93230),550000,5,85,02/09/2022,Terrasse,Parking,B,C
1261584190,https://www.paruvendu.fr/immobilier/prestige/maison/maison-annee-1950-noisy-le-sec-6-piece-s-115-m2/1261584190A1KIVHMN000,Maison,Noisy-le-Sec (93130),625000,6,115,02/09/2022,Terrasse,Parking,D,D
1261831168,https://www.paruvendu.fr/immobilier/vente/maison/maison-2-appartements-bobigny-7-piece-s-120-m2/1261831168A1KIVHMN000,Maison,Bobigny (93000),475000,7,120,02/09/2022,Terrasse,Parking,E,E
1263085073,https://www.paruvendu.fr/immobilier/prestige/maison/maison-de-plain-pied-8-piece-s-193-m2-romainville/1263085073A1KIVHMN000,Maison,Romainville (93230),930000,6,193,02/09/2022,Terrasse,NC,C,C
1261251017,https://www.paruvendu.fr/immobilier/vente/appartement/f3-balcon-cave-avec-travaux-de-renovation/1261251017A1KIVHAP000,Appartement,Avon (77210),119000,3,58,02/09/2022,Balcon,Cave,C,D
1263222118,https://www.paruvendu.fr/immobilier/vente/maison/situation-ideale-pour-cette-charmante-maison-au-coeur-de-more/1263222118A1KIVHMN000,Maison,Moret-sur-Loing (77250),239800,4,75,02/09/2022,NC,NC,G,C
1263755045,https://www.paruvendu.fr/immobilier/vente/appartement-81-m2-ivry-sur-seine/particulier/1263755045A1KIVHAP000,Appartement,Ivry-sur-Seine (94200),422000,4,81,02/09/2022,NC,NC,A,C
1262871708,https://www.paruvendu.fr/immobilier/prestige/appartement/luxueux-appartement-de-95m2-avec-jardin-privatif-proche-par/1262871708A1KIVHAP000,Appartement,Ivry-sur-Seine (94200),659000,4,95,02/09/2022,NC,Parking,F,F
1263720061,https://www.paruvendu.fr/immobilier/vente/2-pieces-37-m2-quartier-alesia/particulier/1263720061A1KIVHAP000,Appartement,Paris 14,420000,2,34,02/09/2022,NC,NC,E,D
1262940946,https://www.paruvendu.fr/immobilier/vente/appartement/paris-11eme-bastille-voltaire-47-38m2-ascenseur-gardien/1262940946A1KIVHAP000,Appartement,Paris 11,399000,1,47,02/09/2022,NC,NC,D,C
1263754545,https://www.paruvendu.fr/immobilier/vente/belle-maison-bourgeoise-en-meuliere/particulier/1263754545A1KIVHMN000,Maison,Montereau-Fault-Yonne (77130),365000,6,135,02/09/2022,NC,NC,G,F
1261854347,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-4-pieces-residence-bagatelle-le-chesnay/1261854347A1KIVHAP000,Appartement,Le Chesnay (78150),429000,4,75,02/09/2022,NC,Cave,E,E
1263177223,https://www.paruvendu.fr/immobilier/vente/maison/spacieuse-et-seduisante-briarde-avec-grand-jardin-au-coeur/1263177223A1KIVHMN000,Maison,Villeneuve-sur-Bellot (77510),267000,6,186,02/09/2022,NC,Parking,E,D
1262997844,https://www.paruvendu.fr/immobilier/vente/appartement/duplex-5-6-pieces-d-environ-104m2-au-derniers-etages-box/1262997844A1KIVHAP000,Appartement,Créteil (94000),460000,5,104,02/09/2022,NC,NC,D,D
1263090187,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-4-pieces-d-environ-83m2-cave-bagnolet-cent/1263090187A1KIVHAP000,Appartement,Bagnolet (93170),435500,4,83,02/09/2022,NC,NC,F,F
1263108273,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-2-pieces-d-environ-42m2-cave-bagnolet-cen/1263108273A1KIVHAP000,Appartement,Bagnolet (93170),265500,2,42,02/09/2022,NC,NC,E,E
1263612535,https://www.paruvendu.fr/immobilier/vente/maison/maison-contemporaine-3-pieces-herblay/1263612535A1KIVHMN000,Maison,Herblay (95220),300000,3,66,02/09/2022,Terrasse,Parking,B,B
1263095375,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-duplex-dans-un-ensemble-immobilier-de-1950/1263095375A1KIVHAP000,Appartement,Trappes (78190),270000,5,132,02/09/2022,NC,Parking,D,D
1263754388,https://www.paruvendu.fr/immobilier/vente/maison/maison-traditionnelle-7-pieces/1263754388A1KIVHMN000,Maison,Richebourg (78550),426400,7,135,03/09/2022,Terrasse,Parking,C,C
1263754346,https://www.paruvendu.fr/immobilier/vente/villa/maison-64m2-cerny/1263754346A1KIVHVI000,Villa,Cerny (91590),226000,3,64,02/09/2022,NC,Parking,NC,NC
1263754338,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-63m2-savigny-sur-orge/1263754338A1KIVHAP000,Appartement,Savigny-sur-Orge (91600),360500,3,63,02/09/2022,Balcon,Parking,NC,NC
1263754336,https://www.paruvendu.fr/immobilier/vente/villa/maison-130m2-nanteuil-les-meaux/1263754336A1KIVHVI000,Villa,Nanteuil-lès-Meaux (77100),320000,6,130,02/09/2022,NC,Parking,F,G
1263754331,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-97m2-fontainebleau/1263754331A1KIVHAP000,Appartement,Fontainebleau (77300),338000,5,97,02/09/2022,Balcon,Parking,D,D
1263754330,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-97m2-avon/1263754330A1KIVHAP000,Appartement,Avon (77210),338000,5,97,02/09/2022,Balcon,Parking,D,D
1263754328,https://www.paruvendu.fr/immobilier/vente/villa/maison-140m2-treuzy-levelay/1263754328A1KIVHVI000,Villa,Treuzy-Levelay (77710),258400,4,140,02/09/2022,NC,Parking,NC,NC
1263754327,https://www.paruvendu.fr/immobilier/vente/villa/maison-115m2-changis-sur-marne/1263754327A1KIVHVI000,Villa,Changis-sur-Marne (77660),323000,5,115,02/09/2022,NC,Parking,D,B
1263754322,https://www.paruvendu.fr/immobilier/prestige/appartement/appartement-101m2-bois-colombes/1263754322A1KIVHAP000,Appartement,Bois-Colombes (92270),695000,5,101,02/09/2022,Terrasse,Parking,D,C
1263754320,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-34m2-paris/1263754320A1KIVHAP000,Appartement,Paris 20,336000,2,34,02/09/2022,NC,NC,NC,NC
1263754319,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-13m2-paris/1263754319A1KIVHAP000,Appartement,Paris 4,145000,1,13,02/09/2022,NC,NC,NC,NC
1263754313,https://www.paruvendu.fr/immobilier/vente/villa/maison-160m2-montigny-sur-loing/1263754313A1KIVHVI000,Villa,Montigny-sur-Loing (77690),258400,8,160,02/09/2022,NC,Parking,C,D
1263754312,https://www.paruvendu.fr/immobilier/vente/villa/maison-160m2-nemours/1263754312A1KIVHVI000,Villa,Nemours (77140),258400,8,160,02/09/2022,NC,Parking,C,D
1263754310,https://www.paruvendu.fr/immobilier/vente/villa/maison-160m2-lorrez-le-bocage-preaux/1263754310A1KIVHVI000,Villa,Lorrez-le-Bocage-Préaux (77710),258400,8,160,02/09/2022,NC,Parking,C,D
1263754308,https://www.paruvendu.fr/immobilier/prestige/villa/maison-190m2-la-rochette/1263754308A1KIVHVI000,Villa,La Rochette (77000),679500,7,190,02/09/2022,Terrasse,Parking,E,D
1263754305,https://www.paruvendu.fr/immobilier/vente/villa/maison-159m2-marolles-en-brie/1263754305A1KIVHVI000,Villa,Marolles-en-Brie (94440),597200,7,159,03/09/2022,Terrasse,Parking,D,B
1263754307,https://www.paruvendu.fr/immobilier/prestige/villa/maison-191m2-melun/1263754307A1KIVHVI000,Villa,Melun (77000),679500,7,191,02/09/2022,Terrasse,Parking,E,D
1263754294,https://www.paruvendu.fr/immobilier/vente/villa/maison-141m2-milly-la-foret/1263754294A1KIVHVI000,Villa,Milly-la-Forêt (91490),463400,6,141,02/09/2022,Terrasse,Parking,A,A
1263754293,https://www.paruvendu.fr/immobilier/vente/villa/maison-141m2-la-ferte-alais/1263754293A1KIVHVI000,Villa,La Ferté-Alais (91590),463400,6,141,02/09/2022,Terrasse,Parking,A,A
1263754291,https://www.paruvendu.fr/immobilier/vente/villa/maison-141m2-d-huison-longueville/1263754291A1KIVHVI000,Villa,D'Huison-Longueville (91590),463400,6,141,02/09/2022,Terrasse,Parking,A,A
1263754283,https://www.paruvendu.fr/immobilier/vente/villa/maison-100m2-nanteau-sur-essonne/1263754283A1KIVHVI000,Villa,Nanteau-sur-Essonne (77760),350000,6,100,02/09/2022,Terrasse,Parking,F,C
1263754282,https://www.paruvendu.fr/immobilier/vente/villa/maison-135m2-nanteuil-les-meaux/1263754282A1KIVHVI000,Villa,Nanteuil-lès-Meaux (77100),435000,6,135,02/09/2022,NC,Parking,C,C
1263754271,https://www.paruvendu.fr/immobilier/vente/villa/local-24m2-chelles/1263754271A1KIVHVI000,Villa,Chelles (77500),149500,1,24,02/09/2022,NC,Parking,NC,NC
1263754268,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-62m2-saint-maur-des-fosses/1263754268A1KIVHAP000,Appartement,Saint-Maur-des-Fossés (94100),325000,3,62,02/09/2022,Balcon,NC,E,E
1262585423,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-28m2-courbevoie/1262585423A1KIVHAP000,Appartement,Courbevoie (92400),210000,1,28,02/09/2022,NC,NC,F,E
1263751923,https://www.paruvendu.fr/immobilier/vente/maison/maison-chelles-6-pieces-102-91-m2/1263751923A1KIVHMN000,Maison,Chelles (77500),407500,6,103,03/09/2022,Terrasse,NC,E,D
1262145788,https://www.paruvendu.fr/immobilier/vente/maison/maison-courtry-5-pieces-133-m2-habitable-et-216m2-utile/1262145788A1KIVHMN000,Maison,Courtry (77181),485000,NC,NC,NC,NC,NC,NC,NC
1263751692,https://www.paruvendu.fr/immobilier/prestige/appartement/paris-75116/1263751692A1KIVHAP000,Appartement,Paris (75116),935000,NC,NC,NC,NC,NC,NC,NC
1255495205,https://www.paruvendu.fr/immobilier/vente/maison/maison-les-pavillons-sous-bois-6-piece-s-140-m2/1255495205A1KIVHMN000,Maison,Les Pavillons-sous-Bois (93320),472000,6,140,02/09/2022,Terrasse,Parking,NC,NC
1263751441,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-4-piece-s-84-89-m2/1263751441A1KIVHAP000,Appartement,L'Haÿ-les-Roses (94240),419000,4,85,02/09/2022,Balcon,Parking,F,G
1263096854,https://www.paruvendu.fr/immobilier/vente/studette-avec-vues-panoramiques-paris-10eme/particulier/1263096854A1KIVHAP000,Appartement,Paris 10,95000,1,9,02/09/2022,NC,NC,F,C
1263190842,https://www.paruvendu.fr/immobilier/vente/maison-7-pieces-dammarie-les-lys-375000/particulier/1263190842A1KIVHMN000,Maison,Dammarie-les-Lys (77190),375000,7,166,02/09/2022,NC,NC,D,D
1263433469,https://www.paruvendu.fr/immobilier/vente/appartement/particulier/1263433469A1KIVHAP000,Appartement,Deuil-la-Barre (95170),230000,3,63,02/09/2022,NC,NC,D,B
1263285239,https://www.paruvendu.fr/immobilier/vente/appartement-2-pieces-a-renover-dans-havre-de-paix/particulier/1263285239A1KIVHAP000,Appartement,Paris 18,320000,2,40,02/09/2022,NC,NC,F,F
1263751372,https://www.paruvendu.fr/immobilier/vente/maison/maison-4-piece-s-60-m2-vitry-sur-seine/1263751372A1KIVHMN000,Maison,Vitry-sur-Seine (94400),477000,4,60,02/09/2022,Terrasse,Cave,NC,NC
1263551775,https://www.paruvendu.fr/immobilier/vente/tres-joli-appart-au-coeur-de-st-germain-des-pres-paris-6em/particulier/1263551775A1KIVHAP000,Appartement,Paris 6,550000,2,35,02/09/2022,NC,NC,G,A
1261909696,https://www.paruvendu.fr/immobilier/vente/loft-appartement-4-pieces-107-m2-bagnolet-93170/particulier/1261909696A1KIVHLF000,Loft,Bagnolet (93170),548000,4,107,02/09/2022,NC,Cave,C,D
1263348299,https://www.paruvendu.fr/immobilier/vente/appartement-64-m2-neuilly-plaisance/particulier/1263348299A1KIVHAP000,Appartement,Neuilly-Plaisance (93360),198000,4,64,02/09/2022,NC,NC,C,D
1263751301,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-coteaux-3pieces-2-chambres-jardin-privat/1263751301A1KIVHAP000,Appartement,Chennevières-sur-Marne (94430),385000,3,66,02/09/2022,NC,Parking,C,D
1263751281,https://www.paruvendu.fr/immobilier/prestige/maison/vente-maison-saclay-val-d-albian-144m2-sous-sol-proche-jouy/1263751281A1KIVHMN000,Maison,Saclay (91400),629000,7,144,02/09/2022,Terrasse,Parking,C,D
1263574452,https://www.paruvendu.fr/immobilier/vente/maison/maison-villa-5-pieces/1263574452A1KIVHMN000,Maison,Dammarie-les-Lys (77190),310000,5,90,02/09/2022,NC,NC,D,D
1259182583,https://www.paruvendu.fr/immobilier/vente/maison/pavillon-sur-eaubonne/1259182583A1KIVHMN000,Maison,Eaubonne (95600),429900,5,81,02/09/2022,NC,Parking,E,B
1262050900,https://www.paruvendu.fr/immobilier/vente/appartement/courbevoie-appartement-3piece-s-72-50-m2/1262050900A1KIVHAP000,Appartement,Courbevoie (92400),486000,3,73,02/09/2022,NC,NC,D,D
1260563150,https://www.paruvendu.fr/immobilier/prestige/appartement/5-pieces-93-m2-issy-la-ferme/1260563150A1KIVHAP000,Appartement,Issy-les-Moulineaux (92130),665000,5,93,02/09/2022,NC,NC,C,D
1262411371,https://www.paruvendu.fr/immobilier/vente/appartement/2-pieces-42-m2-issy-centre/1262411371A1KIVHAP000,Appartement,Issy-les-Moulineaux (92130),346000,2,42,02/09/2022,NC,Cave,E,B
